"country","year","value"
"Turkey","2014",21.4
"Uganda","1990",507.3
"Uganda","1995",509.6
"Uganda","2000",507.9
"Uganda","2005",528.3
"Uganda","2010",538.8
"Uganda","2014",547.7
"Ukraine","1990",338.8
"Ukraine","1995",334.8
"Ukraine","2000",330.3
"Ukraine","2005",327.3
"Ukraine","2010",332.8
"Ukraine","2014",333.6
"United Arab Emirates","1990",536
"United Arab Emirates","1995",557
"United Arab Emirates","2000",563.5
"United Arab Emirates","2005",500.9
"United Arab Emirates","2010",361.1
"United Arab Emirates","2014",373.8
"United Kingdom","1990",69.2
"United Kingdom","1995",71
"United Kingdom","2000",73.4
"United Kingdom","2005",75.3
"United Kingdom","2010",77.2
"United Kingdom","2014",79.4
"United States","1990",91.7
"United States","1995",93.3
"United States","2000",94.9
"United States","2005",95.7
"United States","2010",97.4
"United States","2014",98
"Uruguay","1990",61
"Uruguay","1995",61.9
"Uruguay","2000",63.1
"Uruguay","2005",64.4
"Uruguay","2010",65.2
"Uruguay","2014",65.9
"Venezuela","1990",15.9
"Venezuela","1995",16.5
"Venezuela","2000",17.1
"Venezuela","2005",17.9
"Venezuela","2010",18.5
"Venezuela","2014",19.1
"Vietnam","1990",9.4
"Vietnam","1995",9.8
"Vietnam","2000",10
"Vietnam","2005",10.3
"Vietnam","2010",10.6
"Vietnam","2014",10.9
"Yemen","1990",147
"Yemen","1995",143.1
"Yemen","2000",144.7
"Yemen","2005",147.1
"Yemen","2010",149.6
"Yemen","2014",152
"Zambia","1990",692.9
"Zambia","1995",691.7
"Zambia","2000",690.5
"Zambia","2005",713.8
"Zambia","2010",756.5
"Zambia","2014",765.7
"Zimbabwe","1990",1013.4
"Zimbabwe","1995",942.7
"Zimbabwe","2000",869.8
"Zimbabwe","2005",814.4
"Zimbabwe","2010",821.8
"Zimbabwe","2014",930.8
