Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],,Import.export,Country,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Angola,AGO,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,124000000,135000000,148000000,163000000,204000000,200000000,221000000,238000000,271000000,326000000,423000000,455000000,479000000,792000000,1202000000,1012000000,619000000,786000000,968000000,1091000000,1883000000,1856000000,1629000000,1822000000,2033000000,2245000000,1332000000,2168000000,2516000000,3015000000,3910000000,3410000000,3755000000,3762000000,3018000000,3642000000,5095000000,5007000000,3543000000,5157000000,7921000000,6534000000,8328000000,9508000000,13475000000,24109000000,31862200000,44396200000,63914000000,40827900000,50594900000,67310300000,71093300000,68246518000,59169885000,33181130226,27306200000,,,Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,20.1063022,17.93352589,19.81834034,..,31.5106296,33.33115108,..,..,23.86187377,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.82404853,21.67188985,..,..,..,..,17.58647955,14.8513568,20.04429656,..,17.60113546,21.34629962,23.91868942,37.3406377,35.58821188,22.54159321,27.05337828,22.99237716,,"Food import, current US$",Antigua and Barbuda,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,9651025.055,12553468.12,13278288.03,#VALUE!,13864677.02,10332656.83,#VALUE!,#VALUE!,26486679.89,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,90351560.93,88204591.68,#VALUE!,#VALUE!,#VALUE!,#VALUE!,88987586.51,92699418.89,145973792.4,#VALUE!,93966653.83,106994057.6,102956563.5,183845509.5,179033261.6,120000622.3,124561599.1,115750524.3
Antigua and Barbuda,ATG,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,1.493142344,1.622593156,3.034640238,..,36.06732424,17.45072315,..,..,8.701194802,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.45554662,27.14536603,..,..,..,..,18.6649491,..,37.58913122,..,48.30508377,50.65432006,58.68952895,56.84034197,37.79009954,25.66733247,52.09462867,54.77089211,,"Food export, current US$",Antigua and Barbuda,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,447942.7033,519229.8099,819352.8643,#VALUE!,11902217,6631274.796,#VALUE!,#VALUE!,3480477.921,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,6253107.714,14115590.34,#VALUE!,#VALUE!,#VALUE!,#VALUE!,15491907.75,#VALUE!,22310068.23,#VALUE!,24543813.06,23156622.42,32954757.4,35786110.9,26061993.8,25330972.01,34518937.02,42832866.18
Antigua and Barbuda,ATG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,9000000,11000000,13000000,13000000,13000000,19000000,26000000,23000000,25000000,29000000,36000000,44000000,47000000,48000000,70000000,67000000,35000000,44000000,31000000,63000000,88000000,111000000,139000000,109000000,132000000,166000000,207000000,247000000,250000000,192000000,255000000,295000000,312000000,323000000,342000000,346000000,365000000,370000000,385000000,414000000,407000000,386000000,400000000,422415000,453937000,506000000,624181481.5,728256000,742741000,533867000,501230000,430444000,492347000,503069000,532352000,460429000,503430000,,,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2000000,3000000,3000000,4000000,3000000,4000000,7000000,3000000,8000000,8000000,14000000,16000000,18000000,30000000,32000000,27000000,9000000,33000000,38000000,50000000,30000000,40000000,21000000,20000000,18000000,17000000,20000000,19000000,17000000,16000000,21000000,50000000,65000000,62000000,44000000,53000000,38000000,38000000,36000000,38000000,52000000,41000000,39000000,45004000,57000000,83000000,74000000,59352444.44,65456522.96,50810000,45715000,56151000,62959000,68965136.67,98689538.69,66261988.82,78203703.7,,,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.80654837,16.28751407,..,14.66155833,15.10988382,16.4495977,16.43611738,14.69741928,15.53419296,..,..,..,..,..,18.03286583,..,17.44927226,16.90816314,16.20486431,..,..,..,..,..,17.13240092,16.0663296,14.65339244,16.51615819,15.99718615,15.75429872,12.52800537,..,11.1894426,11.59061006,..,15.5208443,..,13.16469253,12.54562805,13.04069232,..,12.9201579,,"Food import, current US$",Arab World,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,8183640257,7269235959,#VALUE!,10766502193,12919753227,18448068587,22218626368,20484226899,19364991548,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,19050660165,#VALUE!,18093537923,20441864128,19454886076,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,25967556989,26742730463,25615159588,30182902054,34159227136,44683472620,42768549140,#VALUE!,56122326896,76241051002,#VALUE!,99218207576,#VALUE!,1.09577E+11,1.09179E+11,1.14392E+11,#VALUE!,94746068802
Arab World,ARB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.595061198,6.310560938,..,..,2.991733971,3.04646945,..,..,..,..,..,..,..,..,..,3.824128616,..,2.970975219,4.012660984,5.210469203,..,..,..,..,4.205058762,3.287012732,1.961294351,2.112950533,2.779497761,..,2.621658381,2.840917923,2.251900682,2.017501789,2.066506183,3.201969778,2.783340673,2.531619515,2.681033972,2.45351219,2.692324982,4.287246718,3.119871249,,"Food export, current US$",Arab World,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,5550475532,4858671899,#VALUE!,#VALUE!,3004994294,4878487145,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,4498160943,#VALUE!,3785180635,5352341246,6628499418,#VALUE!,#VALUE!,#VALUE!,#VALUE!,5986837452,5850564708,5182629916,4988480961,6820874330,#VALUE!,10645252807,15910429174,15296737953,15962584611,22332241424,23673887925,25819682580,31493244325,37261640899,33942418925,34673776477,35329467134,23344275518
Arab World,ARB,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,5114848611,5097703187,4670673329,5311266656,5811415777,5983843064,6623789675,6360071221,6647676637,7330180489,7869978941,8877048640,10837881331,15591194668,28189054324,39332041574,44630727125,62251852679,73433546083,85505311472,1.12149E+11,1.35182E+11,1.39373E+11,1.2466E+11,1.15695E+11,99403497629,90233047555,91551726917,1.09842E+11,1.05644E+11,1.05978E+11,1.03692E+11,1.20899E+11,1.20056E+11,1.22433E+11,1.36842E+11,1.47162E+11,1.53715E+11,1.5843E+11,1.5157E+11,1.66452E+11,1.74807E+11,1.82748E+11,2.13533E+11,2.83627E+11,3.41384E+11,3.90195E+11,5.01565E+11,6.57783E+11,5.76121E+11,6.39258E+11,7.40471E+11,8.32355E+11,8.70256E+11,8.7719E+11,8.00084E+11,7.3332E+11,,,Arab World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,4644053585,4644505067,4908108346,6163470559,6849569128,7252799157,7962902663,7788294255,9273431942,10253146099,11809069022,14944642838,17830025537,28342260942,84161092141,76992710260,93017437425,1.02041E+11,1.00443E+11,1.60136E+11,2.38794E+11,2.2707E+11,1.70282E+11,1.3164E+11,1.24572E+11,1.15389E+11,81054283140,93566662848,94035977154,1.17626E+11,1.4541E+11,1.27405E+11,1.33386E+11,1.27215E+11,1.31583E+11,1.49816E+11,1.80011E+11,1.87709E+11,1.42372E+11,1.7799E+11,2.64245E+11,2.36091E+11,2.454E+11,3.0196E+11,4.0605E+11,5.60045E+11,6.79281E+11,7.91205E+11,1.08068E+12,7.39354E+11,9.27651E+11,1.244E+12,1.38982E+12,1.38342E+12,1.28787E+12,8.2406E+11,7.48245E+11,,,Arab World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,3.893525052,4.136595077,5.905130597,6.506880909,6.657727595,6.582883768,5.508639814,6.818122915,5.823839226,5.048369675,6.462034562,9.243882301,4.759167861,4.560207041,4.756879695,5.284569618,5.659600409,7.141993341,5.672115447,4.993482232,4.407767058,3.86375449,4.51463855,4.716573692,6.891672407,4.562007874,3.783935401,3.597666076,4.025496184,5.394680595,5.971798353,5.443323907,5.188516344,5.465274639,4.923210387,5.316684795,4.932910598,4.91481903,5.009674355,5.720095301,4.629073378,4.19577337,3.30014291,2.836841179,2.58219116,3.69844769,4.538985957,3.769389313,2.620178607,2.395598312,2.489189352,2.28082483,2.422318976,2.65537683,3.642439822,,"Food import, current US$",Argentina,#VALUE!,#VALUE!,52815667.33,40567587.92,63610066.79,77991474.57,74852831.35,72115491.68,64407016.71,107460435.3,98655836.49,94308593.91,123082372.3,206092355.9,172990992.6,179968570.9,144276161.2,219917364.7,216972100.9,478520695.8,597897689.3,470885374.5,235242527.9,174023502.3,206996177.5,179890120.6,325562604.5,265417618.1,201381042.1,151209905.2,164079224.5,446409819.2,888125851,913607484.5,1116931913,1099722563,1169853252,1618930520,1549131244,1253672038,1260133487,1162323365,416153696.7,580443287.9,740723676.5,813852855.4,881869924.8,1653428024,2608178494,1461987800,1488064936,1780391896,1692006548,1697887058,1580073823,1586765566,2025528003
Argentina,ARG,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,71.51672236,72.12415416,77.22665177,81.63537584,77.91825229,76.82995977,72.74008045,73.87570296,74.31840884,76.69927295,71.75390308,69.90732425,70.51725335,68.86898821,68.24315512,68.78781674,65.44610252,69.40121355,64.95483967,66.83595088,62.5132745,74.96870549,73.40185109,66.07078805,66.62847775,61.05934458,59.63901405,54.98129281,56.2560001,60.0516707,61.00757499,55.2990125,51.93018275,49.78575289,51.92294054,48.60054399,50.6466266,49.3935387,43.77850973,44.39294203,45.87766362,49.20506148,47.95874538,46.61903729,45.11928361,50.90517519,53.11599487,50.48941422,51.13923653,53.63657688,53.66343099,55.73899052,55.81086858,62.38939694,65.21436392,,"Food export, current US$",Argentina,#VALUE!,#VALUE!,869643343.9,984566828.4,1089204697,1219142703,1241393596,1125174761,995011560.5,1190950207,1317814025,1334874146,1392886767,2283173210,2771821677,2039417348,2672470198,3887749826,4188223331,5420165377,5210027690,6110810989,4766637181,5874547762,5950688068,5547303364,4565383295,3883374315,5448023934,5266658038,6949303693,7192989116,7464276800,7254124460,8131747317,10438578809,12363371372,12815963450,13391474539,11524994385,11531697247,11783218604,11767620717,14547968477,16582071928,18811247739,21001221747,28394295857,37190916637,28108517175,34870464634,45082132869,42921300029,42341065107,38178764111,35429690736,37650078293
Argentina,ARG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1249300000,1460400000,1356500000,980700000,1077200000,1198600000,1124300000,1095500000,1169200000,1576100000,1694000000,1868100000,1904700000,2229500000,3634900000,3946500000,3033000000,4161500000,3833700000,6700100000,10541000000,9430000000,5337000000,4504000000,4585000000,3814000000,4724000000,5818000000,5322000000,4203000000,4076000000,8275000000,14872000000,16784000000,21527000000,20122000000,23762000000,30450000000,31404000000,25508000000,25154000000,20320000000,8990000000,13834000000,22445200000,28688700000,34152000000,44706000000,57461700000,38785800000,56792500000,74319300000,67974200000,74441800000,65229800000,59756700000,55609100000,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1079200000,964100000,1216000000,1365100000,1410400000,1493400000,1593200000,1464500000,1367900000,1612100000,1773200000,1740400000,1941200000,3266000000,3930700000,2961300000,3916100000,5651800000,6399500000,7809900000,8021000000,9143000000,7625000000,7836000000,8107000000,8396000000,6852000000,6360000000,9135000000,9579000000,12353000000,11978000000,12235000000,13118000000,15659000000,20967000000,23811000000,26370000000,26441000000,23333000000,26341000000,26543000000,25650000000,29566000000,34575700000,40351000000,46546000000,55778800000,70018300000,55672100000,68187300000,84051100000,79982400000,75963100000,68407400000,56788000000,57732800000,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.16352544,..,25.95167469,25.33045068,24.77223499,20.36579306,17.9446157,21.62698746,18.46916411,15.94994366,18.08442886,18.66659588,19.30406091,17.95286587,19.75722824,19.03545381,20.31743194,19.51266334,19.89318821,19.21460813,,"Food import, current US$",Armenia,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,277978646.9,#VALUE!,207613397.5,223414575,216509333.8,201051109.1,229601357.9,292115719.6,332758929.7,349558965.3,590962966.3,826202200,641107166.8,679135372.4,818996382.3,811138757.7,909570793.3,858830364.1,644380152.5,628990197
Armenia,ARM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.87045841,..,8.061195538,14.13781528,24.40363406,14.55108496,14.44719451,12.94680382,13.70981588,11.7101737,7.964388706,18.61033489,19.90463158,16.71604952,19.23102475,25.92098399,30.06497837,31.76157399,31.15195863,33.77857541,,"Food export, current US$",Armenia,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,25328168.09,#VALUE!,18701973.65,41565176.93,83704464.84,73506260.79,99049965.54,93592444.85,133519896.8,115356921.1,91773651.06,196748460.5,141362693.5,169071139.6,256599563.3,357761421,444931615,482553593.6,462700041.6,605210735.7
Armenia,ARM,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,394000000,674000000,856000000,892000000,902000000,800000000,882000000,874000000,987200000,1279500000,1350700000,1801700000,2191600000,3267800000,4426100000,3321100000,3782880000,4145300000,4261200000,4476800000,4401400000,3239200000,3273500000,,,Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,216000000,271000000,290000000,233000000,221000000,232000000,294000000,343000000,505160000,685600000,722900000,973900000,985100000,1152300000,1057200000,710200000,1011430000,1334300000,1380200000,1479900000,1519300000,1485300000,1791700000,,,Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.39400267,20.86601917,18.29367528,22.35022517,..,..,..,23.30932934,24.12860939,23.68956382,19.0638697,..,..,..,..,..,..,6.350932806,..,..,..,27.45899747,31.83185034,27.93733582,31.45776453,31.69393991,27.90938552,30.56306384,29.85989886,,"Food import, current US$",Aruba,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,75894925.68,83895385.47,106256615.6,313539946.5,#VALUE!,#VALUE!,#VALUE!,372193995,490956542.6,501239407.8,289419362.6,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,272309549.1,#VALUE!,#VALUE!,#VALUE!,672377272.7,443814239.6,1652985111,643478325.4,436420164.6,377119710.9,383130927.5,360751472.3
Aruba,ABW,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.86432709,49.79666378,42.57927193,18.06343769,..,..,..,35.83433122,15.19459546,34.69950253,22.9386657,..,..,..,..,..,..,1.106423044,..,..,..,76.06403081,82.32874445,77.98423398,76.46333957,75.7071795,68.28541284,59.02357853,50.59400553,,"Food export, current US$",Aruba,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,45498805.9,53357542.53,66200063.57,158736242.9,#VALUE!,#VALUE!,#VALUE!,482762512.5,263350351.7,598479185.2,267190603.3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,48861866.82,#VALUE!,#VALUE!,#VALUE!,1484608405,217872213.7,4039670662,1062071199,211218488.4,176817565.2,197217843.9,151782016.6
Aruba,ABW,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210447000,249832000,354748603.4,402067039.1,580837988.8,1402849162,1306033520,1395810056,1439273743,1596759777,2034748603,2115865922,1518156425,1993519553,2581564246,2371731844,2017150838,2397430168,3589162011,4287709497,4722793296,5126312849,6011061453,2448659218,1394245810,5916760000,2045531000,1376983000,1351229000,1253575000,1208147000,,,Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29553100,45139700,84469273.74,107150838,155474860.3,878770949.7,1107541899,1208826816,1357094972,1347206704,1733184358,1724748603,1164804469,1389441341,2523519553,2423128492,1487821229,2051843575,3434636872,4416201117,4716033520,5206256983,5456201117,1951787709,264636871.5,5180112000,1388994000,278994000,258939000,334134000,300000000,,,Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,6.423563138,5.927025995,5.712271152,5.657640121,5.705679639,5.555018832,5.681695939,5.590456377,5.592867804,6.133805912,5.707648974,5.714640898,5.040500762,5.325713401,6.571021398,5.867007851,5.455336143,5.204430915,4.561255981,4.571457788,5.708760571,5.55415402,5.260094377,5.339103832,5.466893548,5.228332448,4.802681674,5.0463077,5.297138957,5.139131997,5.059875296,5.048184882,4.963438776,4.874965796,4.92480504,4.895398693,4.898223719,4.612492794,5.025098545,4.959599396,5.24343535,4.881323979,4.823670812,4.922423332,5.194144003,5.009932411,5.845926887,5.480254211,5.289230773,5.17569549,5.80118183,6.291948573,6.670204083,7.312320925,,"Food import, current US$",Australia,#VALUE!,#VALUE!,#VALUE!,178320039.8,196678874.4,214919632.3,204373197.2,223886304.5,242531011.2,257817180.3,282679190.5,292381705.9,308408374.6,421951648.8,684705413.8,539177326,651462566,887830414.1,913299511.2,992352921.1,1165740481,1195733255,1219070648,1224985843,1439581180,1361785833,1393719664,1602783850,1887166597,2157988956,2118692288,2206152433,2251299554,2306139363,2696992773,3041744185,3189543871,3245052537,3163896175,3387513560,3299269971,3210434958,3605108003,4671082921,5339387421,6043143030,6854622162,8587789929,10033541938,9673313679,11050329788,12889908285,13505459812,14046981682,14907702513,13919648689,14342166893
Australia,AUS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,39.8346475,39.7859422,39.57698542,36.35536387,41.36690431,34.09229139,32.80498359,34.01353623,38.33876304,36.91115716,31.93498279,34.54330571,35.64230237,32.69532221,31.75959023,29.49195371,33.77235746,34.4300932,30.98558204,30.63417236,25.01876606,28.67048772,24.83437815,27.34658033,24.18120895,22.43151864,23.69578863,22.74267569,20.92345139,22.07264865,24.3442151,24.94168695,22.2157043,24.84437244,24.42693483,22.26001142,24.58169016,20.65163484,21.49117697,21.75573081,19.31059666,21.75544841,16.82909974,15.38732345,13.53974685,12.33442034,14.07032541,11.28926472,11.54108642,12.78258125,13.09908661,14.00641088,17.18968342,15.8459846,,"Food export, current US$",Australia,#VALUE!,#VALUE!,#VALUE!,1117198540,1214712558,1189407143,1152806775,1438761615,1202165788,1384458881,1622282413,1998408023,2384911069,3052696940,3805256014,4258684857,4313591945,4245367946,4251412587,6303070163,7555339651,6654773455,6543459217,5032024419,6626036417,5613562837,6171849714,6437279634,7454666590,8797061528,9040668442,8757301345,9452391058,10400579017,11854284976,11798982712,14981405028,15366984702,12441788183,13785411842,13190199171,13622612347,14148404420,13590218614,18832496880,17855198223,18993712607,19139564636,23097025896,21714882063,24004839525,31360940351,32809690412,33138200297,33788785474,32267098540,30289916489
Australia,AUS,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,2662240000,2368800000,2539710000,2776030000,3318340000,3762420000,3612340000,3923920000,4365980000,4537680000,5056460000,5227760000,5028010000,7392740000,11981600000,10696900000,12232400000,13511300000,15566700000,18190500000,22399000000,26215000000,26667000000,21458000000,25919000000,25889000000,26104000000,29318000000,36095000000,44933000000,41985000000,41648000000,43807000000,45577000000,53425000000,61283000000,65427000000,65892000000,64630000000,69158000000,71529000000,63888000000,72689500000,89084400000,1.09384E+11,1.25281E+11,1.39253E+11,1.65336E+11,2.00273E+11,1.65471E+11,2.01639E+11,2.43701E+11,2.6094E+11,2.4214E+11,2.36933E+11,2.08684E+11,1.96137E+11,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2049820000,2362530000,2356140000,2804590000,3053120000,3005300000,3170940000,3478050000,3526210000,4220270000,4769520000,5212500000,6461220000,9559100000,11015900000,11948400000,13193300000,13367200000,14415500000,18663400000,21944000000,21477000000,21360000000,20113000000,23111000000,22604000000,22569000000,26621000000,33233000000,37125000000,39752000000,41854000000,42824000000,42723000000,47528000000,53111000000,60301000000,62910000000,55893000000,56080000000,63870000000,63387000000,65033000000,70377000000,86564508000,1.06097E+11,1.23437E+11,1.41358E+11,1.87257E+11,1.54331E+11,2.12634E+11,2.71733E+11,2.56675E+11,2.52981E+11,2.41238E+11,1.87712E+11,1.91152E+11,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
