Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Australia,AUS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,39.8346475,39.7859422,39.57698542,36.35536387,41.36690431,34.09229139,32.80498359,34.01353623,38.33876304,36.91115716,31.93498279,34.54330571,35.64230237,32.69532221,31.75959023,29.49195371,33.77235746,34.4300932,30.98558204,30.63417236,25.01876606,28.67048772,24.83437815,27.34658033,24.18120895,22.43151864,23.69578863,22.74267569,20.92345139,22.07264865,24.3442151,24.94168695,22.2157043,24.84437244,24.42693483,22.26001142,24.58169016,20.65163484,21.49117697,21.75573081,19.31059666,21.75544841,16.82909974,15.38732345,13.53974685,12.33442034,14.07032541,11.28926472,11.54108642,12.78258125,13.09908661,14.00641088,17.18968342,15.8459846,..
Austria,AUT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,14.47854226,13.87401409,15.16254183,14.09596687,12.76657895,11.34882936,10.23461264,9.53034458,9.612433349,9.092880731,9.589356021,8.073236593,8.239838903,7.865689671,7.891519298,7.711685682,6.94243706,6.436587233,6.61006019,6.761130014,6.617112281,6.524212509,6.36714661,6.47300113,6.041042133,5.703157746,5.475487071,5.204347464,5.178568281,5.108880999,5.41475803,5.453907469,5.696855839,6.075914753,6.492317156,6.359967709,6.305792627,5.436605667,5.795020052,6.155611057,6.141247596,5.924914215,6.089702027,5.862988948,6.277464418,6.767509518,7.861956192,7.29372877,7.054450343,7.362857676,7.686342012,7.903789654,8.010979784,8.149168675,..
Austria,AUT,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,5.557814881,4.69559481,5.453183726,4.755475443,5.871041729,4.732779526,4.577434604,4.671643438,4.840580915,5.502427375,4.52598246,3.827966894,4.154539795,4.262494226,3.758381722,4.031327305,4.012810101,4.158332922,4.392598796,4.660413726,4.563617996,4.659755402,4.284119578,3.883300173,3.470374118,3.499457436,3.684295454,3.317610056,3.254953551,3.340032437,3.515482228,3.75200601,3.842931866,4.509889165,4.773156661,4.808400752,5.424177822,4.759743784,5.135736304,5.304065161,5.992742667,5.831725778,6.17595933,6.044518881,6.184763615,6.556383269,7.363439172,6.934782921,6.969375741,7.116833562,7.328588899,7.359057184,7.393222729,7.742156646,..
Azerbaijan,AZE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.09743992,22.61961414,16.19926112,19.73971027,18.57579703,16.15714842,14.15343169,11.74867213,11.6948883,10.47422747,10.45394541,15.81217232,15.61472972,15.7422287,18.54494509,14.10316367,14.60143079,15.74405362,17.51763586,14.5256132,18.17176455,..
Azerbaijan,AZE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.369216381,6.92296832,7.507132894,6.292376142,3.163514841,2.312329743,3.029392083,4.840489427,4.259263781,7.47941377,5.029066297,8.337662835,1.111104246,3.572643819,2.783515893,2.696595558,3.477695072,3.649089749,3.82233346,6.719627212,5.745533202,..
"Bahamas, The",BHS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.204194717,2.618039315,2.664289308,..,..,..,2.040464733,1.51410068,2.862871432,3.440158861,4.393544926,6.045542198,5.965803381,7.27864922,9.397825326,..,..,..,..,..,..,18.75747516,..,16.26548764,16.49362238,17.99555778,16.71726997,17.5055713,18.6425662,18.12663748,18.35509816,15.64370573,14.77785447,15.2148411,15.6419465,18.37160689,17.52926636,15.86005,15.87542047,16.10530188,16.05106925,19.33429909,..,..
"Bahamas, The",BHS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.828189809,1.606602324,1.9116476,..,..,..,0.681927117,1.426029601,2.196692637,1.391646487,2.468433803,4.372611522,5.239390331,6.027688754,7.763942721,..,..,..,..,..,..,71.84570841,..,69.55829218,60.98774919,61.39923864,49.42810287,52.66577265,57.40535068,55.66203929,50.23851755,35.12886804,34.30628777,28.43463036,30.8829458,20.13519564,25.14717193,23.50933627,24.37461031,25.17338752,20.12375192,28.30126109,..,..
Bahrain,BHR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,20.35661225,12.03381139,10.93504637,11.22079701,6.279558286,6.430109615,7.322965945,6.680919382,8.058830415,14.95958369,16.68552217,12.7508778,12.66650314,12.81096344,14.75965887,15.5370563,17.66985843,16.8416778,17.66671108,15.94290956,16.45801511,14.30395447,13.55481628,16.18722163,10.78159209,12.29715473,19.15744137,..,..,..,9.698927338,11.74094727,10.93425411,9.570337156,8.105598903,6.789561014,5.724343253,5.164798726,6.285848443,7.974869977,7.569564219,8.274316249,10.8547288,9.253616875,9.519208136,11.82101487,12.0418724,..
Bahrain,BHR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,5.229195305,3.519764534,3.934601092,4.19611245,2.050464945,1.511499997,1.681705818,1.473883312,1.237192458,3.143462847,8.734382886,1.284932438,1.90803706,0.997902517,1.003723106,0.94926511,1.153498981,1.093295849,1.298190076,3.389514775,2.824135449,4.863173661,6.509581294,5.495408243,1.986847799,2.407299134,5.693358413,..,..,..,0.635631638,0.607835835,0.630655359,0.715808818,0.550737734,0.43687302,0.368377037,0.383907482,2.056804771,3.42475822,1.850810059,1.690825863,2.591778094,3.931010503,2.330600145,2.199875212,2.563336713,..
Bangladesh,BGD,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.60590379,20.58624902,25.3097064,23.62637587,20.18779307,25.97142627,19.96493169,28.98846851,24.25271061,20.868975,24.19070966,28.5893331,24.13557608,18.95418669,17.34242737,18.26818796,15.92992365,..,17.30367791,17.03040528,16.8617218,15.28631058,..,16.4758814,17.38931956,14.60093982,19.18754012,15.60734248,13.89621217,16.69880283,22.4615909,18.32235384,18.67739955,17.42251137,19.49343614,14.46931076,16.86376441,..,16.55993033,..,..
Bangladesh,BGD,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.04660826,13.68297201,12.721089,12.45126434,15.69587129,19.97005494,19.28183866,17.98332885,17.91852283,20.19584932,18.64081885,18.13763369,17.83625521,14.31399154,12.64074692,11.02551564,11.81218123,13.56525988,10.44881552,10.0854106,8.357378001,7.229672183,..,7.608775685,6.066962367,6.808468112,5.78812281,6.184176023,6.221821768,5.928288427,6.519945365,4.81914348,3.694887091,4.029749102,3.859956404,2.6439934,3.950195255,..,2.705983819,..,..
Barbados,BRB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,27.68399848,26.50821166,25.13970238,24.52962524,25.57480495,27.00263784,27.67748707,26.46952288,25.27494353,24.59347371,22.86505265,22.95166385,19.32125533,17.90959317,17.45559728,17.00773225,14.88830298,14.45514713,14.99363491,15.59458984,19.40541749,19.78825099,18.38487249,17.38104052,18.63654237,21.63728821,19.89512595,20.56209043,18.26198097,17.67147444,17.68615617,16.73434336,16.31204298,15.42219996,17.15049091,18.86882299,17.04262571,20.09790989,15.09887509,15.32469381,20.36418374,18.9535385,20.63469419,24.91050846,18.58616437,19.00091309,19.6209443,19.74174508,21.48934847,21.14343455,..
Barbados,BRB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,93.2477375,87.94541458,76.21321317,72.97992569,73.72195336,63.92192133,57.78346077,62.13630634,69.05840679,51.28617632,49.39837671,39.74889345,35.74745415,46.98861812,29.98356327,27.88091247,12.30426391,15.38189621,15.73887957,18.91750978,28.85870719,27.21665906,22.98119268,27.26402109,25.54407182,43.6520813,37.05780197,37.93723867,39.17725529,47.24601828,44.89716443,38.94415999,37.25949102,37.1631932,41.80848312,42.56162839,37.71371261,41.9501941,38.6238455,30.34724484,30.28455385,38.57065367,38.71774864,32.87015651,31.50488853,31.45309951,35.39007723,33.44277343,33.81151225,33.81258392,..
Belarus,BLR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.09017495,12.344699,11.87140989,10.60841977,10.71916231,9.939871447,9.118739882,9.347006902,8.525916359,7.277318878,7.337648983,7.819253935,7.867430414,6.765911677,7.554811001,9.22524506,11.48043823,14.10813336,13.85395513,..
Belarus,BLR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.523019663,7.462182281,6.751524591,8.008869644,7.676977381,8.261291006,8.346367601,8.251853841,7.486301142,7.257455373,6.737132382,10.6935529,12.61922383,9.154085143,9.809999081,14.37837197,14.78067034,15.63777867,17.05970864,..
Belgium,BEL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,13.77965044,13.22325894,13.44590861,14.31928874,13.71713165,14.95276237,13.32034106,12.60783903,13.07520885,13.25046393,13.27362587,13.33236895,11.61361951,12.9529857,12.82563943,13.18624244,12.84318705,12.22185379,11.11743012,11.83109608,12.47213479,12.13437429,12.33670428,11.72917745,11.71731819,11.32227101,11.15148716,10.21011128,9.86978185,10.46705196,10.8876317,11.08362086,11.13550142,11.16596726,10.63145533,10.71213234,10.47015559,9.896314689,8.415405574,8.64771013,8.549187478,8.730439444,8.149358127,7.651148424,7.342562225,7.674601719,8.133067539,9.24418946,8.316029399,8.452970662,8.668288355,8.700885722,9.083624112,9.205463896,9.671536945,..
Belgium,BEL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,6.042774744,6.890170155,6.170288677,7.072772559,7.159545985,8.248561427,8.185052046,8.060171776,8.388857988,9.286027027,9.58089343,9.622555623,8.86279665,10.0989711,9.489010303,9.658075108,9.549167999,9.268150479,9.385370774,10.73797087,11.0195672,10.17655271,10.86905355,10.27243205,10.23655922,10.26021827,9.960387872,9.683034317,9.425331256,10.29161988,10.81268089,10.68261898,10.4605952,10.28522075,10.14381832,10.52440166,10.41328264,10.03669653,8.907230067,9.165267631,8.545753788,8.678575666,8.314175607,8.045961677,7.796436942,7.937964338,8.58011356,9.62623459,8.850693359,8.845835789,9.215180046,9.101028246,9.388218963,9.676392944,10.13709064,..
Belize,BLZ,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.01757262,26.55149366,24.56822749,26.89049142,27.51509151,24.75851415,..,20.34848366,23.43812707,24.3129029,26.86230429,27.22114516,25.2745165,23.68052595,24.28070485,23.54234829,..,21.01490059,17.76274566,18.43010709,19.13327558,20.31140676,19.73768666,19.22645283,20.26273119,13.99616829,13.73216843,11.42798713,11.88939316,11.90803779,16.13484675,12.18493852,13.00396358,12.72152298,14.85566338,16.53613892,12.50491741,14.00204001,13.64444384,22.65167753,20.76197239,21.02269921,..
Belize,BLZ,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.41760617,63.20238181,61.87825573,65.14155014,76.23015647,79.42026042,..,79.80624275,99.45134841,136.1084404,100.8460346,88.70084593,85.49200162,81.65334945,92.51355537,93.30045054,..,78.41153457,76.74089492,79.45426567,86.46650686,79.39284731,85.49182007,83.74952364,10.90209557,87.25915931,34.58684844,21.523334,89.64092733,87.9602061,87.2984334,73.79676253,65.63918976,57.28944904,69.88181422,60.86101469,53.49673728,68.63365295,76.92203717,63.91315316,70.36624551,71.13323288,..
Benin,BEN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,26.36640428,22.63416313,24.37111208,22.79519987,24.69255462,21.83835018,21.80343125,19.56422649,17.8162044,17.15797146,20.94113797,21.82943701,17.84938909,..,..,..,..,23.42441606,26.26818892,..,24.91914309,..,..,..,..,..,..,..,..,..,37.8330969,35.49176639,35.82204205,27.33856884,31.06349045,26.54082065,24.839403,22.96975957,21.8673893,20.36092773,23.87632384,24.21419838,24.56537392,29.94204175,30.67818682,31.15944293,36.13604692,31.09403447,38.64011493,33.92059868,37.8897944,40.33261381,45.84837222,41.26969703,48.97352029,..
Benin,BEN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,93.32755008,89.58900523,93.29802684,88.66085919,76.61758586,67.75618675,74.36298798,73.8017051,70.90918253,74.30837054,62.07164602,61.24892609,43.35927607,..,..,..,..,70.70115337,61.82268955,..,35.95558922,..,..,..,..,..,..,..,..,..,15.46025157,11.30047768,19.78160627,14.11808667,11.82760823,12.54618657,15.30578496,16.38858773,20.68488194,20.06231475,32.75612241,18.59078253,18.33291172,25.89851929,40.55890659,38.0416297,30.10950775,49.29701518,67.59903677,38.06342398,40.3401794,36.94547047,29.85870696,23.24164749,33.42835789,..
Bermuda,BMU,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,25.23754319,27.65348568,29.13798938,27.95232356,26.36627717,28.54751802,24.73762492,25.34687978,24.85708725,21.12255155,22.70030279,20.40981208,20.36145014,19.99778766,19.72242419,..,..,21.72064895,..,22.32659687,24.76113841,21.92301708,19.73730019,..,20.66368247,..,20.49537795,..,..,..,..,..,..,..,..,..,..,..,..,13.06512718,16.92792536,20.5957087,19.16944393,20.77467362,20.68295077,21.01378632,..
Bermuda,BMU,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,5.625363812,10.95052096,8.408120387,5.144411957,0.889426454,0.815698039,0.544185088,0.439038822,0.360193592,0.922847029,2.282387053,2.159297353,2.426865079,0.944943749,1.697053572,..,..,2.793317402,1.753380836,1.035715336,2.080442903,1.204142963,2.406936124,..,1.502267055,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.54094152,1.993086227,23.79661413,44.83761538,66.14360588,..
Bhutan,BTN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.30961236,14.02502284,19.39349763,21.46140915,..,..,..,18.766411,17.86063815,..,..,..,..,..,14.49406191,20.63892343,21.49968165,16.21288272,14.5820805,11.47358293,10.94864061,13.71962406,..,..,..,..,..
Bhutan,BTN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.85256117,26.27295652,23.12055133,23.26544487,..,..,..,15.09204874,13.33226569,..,..,..,..,..,10.64269806,12.86896597,10.23913701,48.31563245,6.094731917,7.17027914,8.452918706,6.936412173,..,..,..,..,..
Bolivia,BOL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,25.18383998,26.49264439,23.91037011,19.89885669,18.63623709,20.5548953,17.64429766,17.30910008,20.16897797,21.69477955,21.13627968,..,21.81799242,17.47138174,15.0747394,14.00936804,13.84455807,13.83061198,18.92282281,14.54576603,18.85847464,20.37869849,16.81386432,18.31338854,13.37474043,18.08397582,11.27486995,16.75822235,11.53651112,11.04700144,11.23594636,9.431474021,10.10521385,9.59584062,10.50197753,8.73261758,7.991117884,9.692703237,13.52986394,14.90635411,13.28986787,13.3146564,11.56314114,10.26676265,9.326438449,10.45601581,9.359274092,9.154396719,7.692568754,8.038051767,7.311311026,7.439145863,7.645360123,6.98847426,8.689315514,..
Bolivia,BOL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,3.429169549,2.265949518,2.531914831,1.806851518,4.571636609,4.77075497,2.621951171,2.421081229,2.690731986,4.507784874,3.769691833,5.395710863,4.599823469,5.350327568,9.799729424,7.004527046,6.137982756,7.415166195,8.017096674,3.286942956,4.418116113,4.231450406,2.584067652,3.744397694,9.167321758,9.498020178,8.583872817,13.16264724,18.9460815,17.00419773,13.94374334,16.53613009,22.60873347,21.47606087,28.63250197,32.11743095,30.03022051,26.19875516,30.24828674,31.35702075,33.88635802,30.9403869,27.36510473,20.81179799,14.66085286,15.30825277,14.20783501,19.61984169,15.26996847,12.90387524,14.52206547,16.80658261,15.9401917,17.76026135,22.75864099,..
Bosnia and Herzegovina,BIH,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.93730059,16.45409169,17.37345505,16.82994248,15.85825866,15.81592526,18.99028269,18.09811283,17.58006674,18.21948157,17.88589884,16.75267368,17.98061226,17.98600779,..
Bosnia and Herzegovina,BIH,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.548057529,4.381036656,5.770543695,4.929331692,5.387281954,5.971067448,7.687319738,7.317028991,6.814031192,7.43801916,7.486561389,7.017478526,8.526761775,9.347543676,..
Botswana,BWA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.24055112,13.94270729,15.49031504,13.86364767,14.35512414,13.81130868,13.7147433,13.11519485,11.96226967,13.06450661,12.36220168,10.45268428,8.951920825,10.07098298,8.850170603,8.720358774,11.04546774,..
Botswana,BWA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.787460034,3.137694827,3.539279416,2.363616421,2.494832857,2.591148079,2.698674212,2.832079299,2.901367793,5.145728768,5.08470487,2.235953557,2.038406429,2.326822227,1.976989945,2.209889001,1.711491607,..
Brazil,BRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,15.85958694,17.06451007,24.10830694,19.81827096,18.81719312,20.00357071,16.38956126,13.91775617,10.91292528,8.896960994,7.64620521,10.91723468,7.588174374,6.159594815,7.855855302,6.759221758,10.11744583,11.85599561,9.602568067,8.77954606,8.456218596,8.257165212,9.306534968,8.966060754,15.25044666,8.110860772,5.054299197,9.877579212,9.399305554,11.22297054,9.558954467,9.732087708,10.93082722,10.710143,10.75932394,9.072676881,9.654533238,7.888408706,6.570903864,5.691852068,6.702757623,7.010916002,4.82052811,4.35981687,4.481749141,4.603144237,4.371929146,5.255824911,4.621447449,4.539570335,4.757339281,4.881456418,4.901112085,5.15604024,7.400880374,..
Brazil,BRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,71.14927029,73.75692538,69.29420913,67.33806462,68.91485909,68.0054225,68.76696766,64.62033968,63.25015853,59.92598094,62.71077683,61.7435166,57.8889466,54.08409353,59.59124975,61.59430113,51.96767906,46.54471738,46.26332164,41.37380081,39.63116567,40.31114347,38.76549048,36.77370935,34.41425197,32.29392073,29.3666368,27.25880498,27.69719518,24.93124179,25.40768143,25.27777755,29.07444331,28.72895244,30.26516288,31.26480815,29.84261616,28.94060613,23.39186076,27.62808922,27.91966927,28.6576574,27.99644601,25.77043106,25.0374139,26.34915274,27.5758311,34.20071243,30.39932357,30.50203084,32.19323839,34.30338719,35.3936614,37.59667412,37.29067642,..
British Virgin Islands,VGB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,35.14836886,31.98231394,25.36853681,23.52607441,21.17581633,26.31565654,19.1310427,19.40012695,17.15904389,10.29820989,17.6759592,19.41941497,16.75379792,13.8609891,15.32766877,16.67038263,19.29048615,16.5295985,15.18033959,17.76608032,15.35714872,17.03121482,21.51934527,20.62247018,20.82901285,24.23774697,22.05038198,18.92772574,19.20149353,15.66681548,12.58096716,9.50077567,14.37019007,..,..,13.55190545,16.52172148,..,..,17.85415537,13.41016493,17.57044526,17.92053505,..,17.02305056,15.7453971,14.94975219,14.7393169,16.96457601,14.11448409,14.03697226,15.02841914,15.40670792,15.69934312,18.58117991,..
Brunei Darussalam,BRN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,0.07854924,0.021674411,0.020451512,0.045471946,0.014008095,0.038918513,0.122856939,0.315229037,0.341912166,0.423620713,0.342812031,0.217639754,0.074498843,0.06389706,0.035658042,0.028332358,0.013456269,0.005832356,0.00376944,0.005989401,0.005215551,0.00518791,0.006659249,0.006317022,0.006047356,0.003572008,0.002179417,0.002744161,0.000882643,0.000655989,0.000238091,0.000288021,..,..,..,0.048265072,0.05109948,..,..,0.0103344,0.020297675,0.020107907,0.039123519,..,0.088903362,0.063962886,0.034897917,0.023240267,0.03706385,0.037448738,0.046009564,0.160437597,0.389222062,0.110547468,0.165898174,..
Bulgaria,BGR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.709342089,..,..,..,7.622623295,8.504640789,7.478958026,5.978199179,5.214190582,5.39156114,5.839821387,5.362887812,5.397456453,4.662527263,4.641035824,5.767625868,6.835890071,9.998013685,9.561565382,9.284819159,8.859618798,9.088603308,8.892344778,9.692580385,10.26743507,..
Bulgaria,BGR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.09389137,13.63153141,15.02247823,15.27135204,9.811258086,9.62142868,12.12662496,10.15593959,10.41329853,10.48745645,8.569539669,8.643877532,12.41790787,16.62762095,16.07980207,15.54755051,15.35460901,17.60080978,16.13131766,15.51074796,16.49050057,..
Burkina Faso,BFA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,20.72059211,24.9128905,27.09173699,24.8465508,28.34576617,26.98249357,21.52583929,19.35323481,20.43757855,22.00545112,25.79253242,26.02032302,34.52546652,21.169511,18.92910529,20.39628968,28.4499019,21.84602045,20.49410324,24.71556686,25.24346437,25.5114052,..,..,..,..,..,..,..,..,..,..,..,21.23247565,22.32879692,16.5468648,20.61614834,17.72450406,12.57204328,14.98261929,21.28797061,19.07484391,17.55247429,18.28498379,..,15.95381074,16.74570219,15.71642384,15.11240441,16.59506498,13.1397294,12.0515485,12.65406207,13.95814907,13.68264026,..
Burkina Faso,BFA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,84.40123541,75.71226485,76.10188011,83.32047502,81.48723992,74.85587115,76.59694755,65.3922929,67.88555042,72.63819048,67.89865776,67.87977559,71.85521045,74.82426139,45.24885045,51.09874904,55.53047575,49.08970702,41.32741114,39.88252788,40.85379277,33.49741606,..,..,..,..,..,..,..,..,..,..,..,24.72132679,20.42683785,16.07341329,16.36638598,16.20478786,19.13855769,21.50376073,19.58098522,18.70013719,18.512687,16.51807489,..,24.07317342,33.22427112,26.77501379,33.34718915,38.48965264,27.04443549,31.16730429,26.45256678,44.01599654,33.37265852,..
Burundi,BDI,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,17.51923434,..,..,..,..,..,..,..,..,21.56824641,16.18672342,19.03751505,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.03888077,22.17113577,20.91036203,15.85946802,18.3876198,19.60251926,11.16003979,22.98278117,13.09978128,11.15026494,15.61728199,9.004194305,6.488021464,22.17025039,12.43092574,11.20171233,12.54269133,13.68106486,24.67621745,30.13399324,13.98723187,13.06191166,12.62100437,16.55016237,..
Burundi,BDI,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,75.27383648,..,..,..,..,..,..,..,..,88.37486638,91.64141398,93.25435304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.17273658,91.42775282,91.31525382,95.08597461,98.28950581,99.11277963,97.86628384,91.00106511,87.83055271,93.1021165,91.02667061,92.15970124,86.78249339,86.27692258,53.08383588,64.82589233,67.49852556,81.40548237,73.86508521,68.79271295,63.69050357,72.07231257,72.4563614,76.18302063,..
Cabo Verde,CPV,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.30691302,45.19454507,46.43006033,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.14827297,27.8873419,34.74737995,34.42185694,31.81851397,31.00029689,33.74094959,29.8186393,30.76455537,30.20693301,30.50574503,29.1713985,25.68639851,27.6558622,29.44350517,27.7454705,25.39526335,27.93838371,32.14375919,28.44166858,32.46402295,30.86936609,..
Cabo Verde,CPV,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.09822202,72.34044554,83.7871403,..,..,..,84.25240699,..,..,..,..,..,..,..,..,..,..,21.98598,23.3318739,22.14163771,15.46284996,16.87807842,10.16097816,3.471313977,6.131875898,6.398571407,10.38258478,44.16582514,62.12497136,40.81950336,..,72.63372902,81.60894314,83.7497871,87.08980998,86.15272816,86.06173022,86.13989659,83.57011008,..
