Indicator name,indicator,Country name,country,time,value
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2000,1.44
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2001,1.45
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2002,1.48
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2003,1.49
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2004,1.47
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2005,1.46
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2006,1.45
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2007,1.44
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2008,1.42
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2009,1.4
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2010,1.38
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2011,1.33
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2012,1.32
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2013,1.34
Domestic food price level index,FAO-21018-6125,Switzerland,CHE,2014,1.35
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2000,9.29
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2001,9.36
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2002,9.29
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2003,9.28
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2004,9.96
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2005,10.02
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2006,10.09
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2007,9.97
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2008,10.03
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2009,10.29
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2010,10.77
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2011,11.02
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2012,11.39
Domestic food price level index,FAO-21018-6125,Tanzania,TZA,2013,11.54
Domestic food price level index,FAO-21018-6125,Thailand,THA,2000,3.6
Domestic food price level index,FAO-21018-6125,Thailand,THA,2001,3.56
Domestic food price level index,FAO-21018-6125,Thailand,THA,2002,3.54
Domestic food price level index,FAO-21018-6125,Thailand,THA,2003,3.61
Domestic food price level index,FAO-21018-6125,Thailand,THA,2004,3.64
Domestic food price level index,FAO-21018-6125,Thailand,THA,2005,3.69
Domestic food price level index,FAO-21018-6125,Thailand,THA,2006,3.72
Domestic food price level index,FAO-21018-6125,Thailand,THA,2007,3.75
Domestic food price level index,FAO-21018-6125,Thailand,THA,2008,3.9
Domestic food price level index,FAO-21018-6125,Thailand,THA,2009,4.02
Domestic food price level index,FAO-21018-6125,Thailand,THA,2010,4.14
Domestic food price level index,FAO-21018-6125,Thailand,THA,2011,4.28
Domestic food price level index,FAO-21018-6125,Thailand,THA,2012,4.33
Domestic food price level index,FAO-21018-6125,Thailand,THA,2013,4.41
Domestic food price level index,FAO-21018-6125,Thailand,THA,2014,4.52
Domestic food price level index,FAO-21018-6125,Togo,TGO,2000,6.8
Domestic food price level index,FAO-21018-6125,Togo,TGO,2001,6.87
Domestic food price level index,FAO-21018-6125,Togo,TGO,2002,6.9
Domestic food price level index,FAO-21018-6125,Togo,TGO,2003,6.65
Domestic food price level index,FAO-21018-6125,Togo,TGO,2004,6.49
Domestic food price level index,FAO-21018-6125,Togo,TGO,2005,6.8
Domestic food price level index,FAO-21018-6125,Togo,TGO,2006,6.64
Domestic food price level index,FAO-21018-6125,Togo,TGO,2007,6.69
Domestic food price level index,FAO-21018-6125,Togo,TGO,2008,7.29
Domestic food price level index,FAO-21018-6125,Togo,TGO,2009,7.17
Domestic food price level index,FAO-21018-6125,Togo,TGO,2010,7.46
Domestic food price level index,FAO-21018-6125,Togo,TGO,2011,7.24
Domestic food price level index,FAO-21018-6125,Togo,TGO,2012,7.26
Domestic food price level index,FAO-21018-6125,Togo,TGO,2013,7.22
Domestic food price level index,FAO-21018-6125,Togo,TGO,2014,6.81
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2000,1.37
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2001,1.48
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2002,1.56
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2003,1.71
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2004,1.85
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2005,2.14
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2006,2.46
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2007,2.65
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2008,2.93
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2009,3.02
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2010,3.36
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2011,3.52
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2012,3.81
Domestic food price level index,FAO-21018-6125,Trinidad and Tobago,TTO,2013,4.04
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2000,3.6
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2001,3.59
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2002,3.63
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2003,3.66
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2004,3.68
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2005,3.64
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2006,3.71
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2007,3.66
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2008,3.64
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2009,3.58
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2010,3.69
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2011,3.68
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2012,3.73
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2013,3.81
Domestic food price level index,FAO-21018-6125,Tunisia,TUN,2014,3.86
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2000,4
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2001,3.89
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2002,4.01
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2003,4.13
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2004,4.04
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2005,3.46
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2006,3.49
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2007,3.57
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2008,3.59
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2009,3.57
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2010,3.67
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2011,3.64
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2012,3.61
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2013,3.68
Domestic food price level index,FAO-21018-6125,Turkey,TUR,2014,3.79
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2000,4.42
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2001,4.18
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2002,4
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2003,4.26
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2004,4.25
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2005,4.48
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2006,4.65
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2007,4.45
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2008,4.68
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2009,5.06
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2010,5.02
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2011,5.56
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2012,5.27
Domestic food price level index,FAO-21018-6125,Uganda,UGA,2013,5.2
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2000,5.55
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2001,5.65
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2002,5.6
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2003,5.66
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2004,5.73
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2005,5.94
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2006,5.81
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2007,5.58
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2008,5.84
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2009,5.48
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2010,5.59
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2011,5.47
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2012,5.3
Domestic food price level index,FAO-21018-6125,Ukraine,UKR,2013,5.23
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2000,1.2
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2001,1.21
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2002,1.2
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2003,1.18
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2004,1.14
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2005,1.14
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2006,1.13
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2007,1.13
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2008,1.16
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2009,1.21
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2010,1.2
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2011,1.2
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2012,1.2
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2013,1.22
Domestic food price level index,FAO-21018-6125,United Kingdom,GBR,2014,1.19
Domestic food price level index,FAO-21018-6125,United States of America,USA,2000,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2001,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2002,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2003,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2004,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2005,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2006,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2007,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2008,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2009,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2010,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2011,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2012,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2013,1
Domestic food price level index,FAO-21018-6125,United States of America,USA,2014,1
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2000,2.77
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2001,2.73
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2002,2.71
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2003,2.77
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2004,2.81
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2005,2.82
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2006,2.84
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2007,2.99
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2008,3.1
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2009,3.02
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2010,3.04
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2011,3.09
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2012,3.08
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2013,3.15
Domestic food price level index,FAO-21018-6125,Uruguay,URY,2014,3.14
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2000,2.15
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2001,2.21
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2002,2.31
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2003,2.43
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2004,2.65
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2005,2.79
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2006,2.98
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2007,3.15
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2008,3.45
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2009,3.46
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2010,3.51
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2011,3.6
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2012,3.69
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2013,4.06
Domestic food price level index,FAO-21018-6125,Venezuela,VEN,2014,4.52
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2004,6.63
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2005,7.16
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2006,8
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2007,8.49
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2008,7.94
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2009,7.68
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2010,7.88
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2011,7.55
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2012,7.53
Domestic food price level index,FAO-21018-6125,Yemen,YEM,2013,7.58
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2000,11.46
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2001,10.82
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2002,11.61
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2003,11.69
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2004,11.45
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2005,11.58
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2006,11.24
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2007,10.58
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2008,10.53
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2009,10.39
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2010,10.16
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2011,9.75
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2012,10.11
Domestic food price level index,FAO-21018-6125,Zambia,ZMB,2013,10.1
